subject_id,session_id,timestamp_utc,source_system,device,modality,channel,value,unit,sampling_rate_hz,quality_flag,label_name,label_value
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,AF3,0.018452300362238612,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,AF4,0.1465988618425731,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,F3,-11.28950627839431,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,F4,13.80731418576665,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,F7,-9.00594584636888,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,F8,-18.641231722251845,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,FC5,31.48347867673437,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,FC6,-4.9531836504986355,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,O1,-6.079391215526694,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,O2,7.725474436735528,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,P7,23.559552525121624,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,P8,-10.364508194147586,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,T7,1.4991389838214964,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00+00:00,emotiv,epocx,eeg,T8,9.036553563290358,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,AF3,4.481183062627048,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,AF4,-6.309377068358813,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,F3,-6.6245985256874445,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,F4,-16.327616258678805,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,F7,-8.06469156276094,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,F8,3.4424679196612664,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,FC5,17.949615416202455,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,FC6,-19.393849165412504,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,O1,-1.5611325850627042,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,O2,-19.90348001999844,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,P7,-3.3296893755708545,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,P8,6.83096320825049,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,T7,-31.504712319337983,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.008000+00:00,emotiv,epocx,eeg,T8,1.8186799680111603,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,AF3,-4.112067830433263,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,AF4,9.497877443488054,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,F3,-2.407189180274315,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,F4,8.631503487761108,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,F7,7.644797863250247,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,F8,-18.27088063657801,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,FC5,10.302839232521483,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,FC6,10.932150826168746,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,O1,10.777466921881848,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,O2,-2.082627012568255,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,P7,-4.6967486647691326,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,P8,-21.958583313938302,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,T7,20.718109070559898,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.016000+00:00,emotiv,epocx,eeg,T8,-15.441004966128617,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,AF3,-13.358877581359113,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,AF4,-1.7738697993150312,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,F3,22.954245144867834,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,F4,7.066762399823728,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,F7,8.713498059116118,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,F8,-10.257061356237513,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,FC5,0.7944650182847599,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,FC6,-9.032168538276284,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,O1,-0.12146332838831654,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,O2,0.050725673990014764,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,P7,5.9262313895010745,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,P8,21.05368139681027,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,T7,-16.4254828914697,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.024000+00:00,emotiv,epocx,eeg,T8,-6.7568618094876225,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,AF3,-6.820061777575838,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,AF4,9.252111266948257,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,F3,22.49474612941234,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,F4,23.737420174539814,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,F7,20.97076411044742,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,F8,38.47952027265109,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,FC5,-8.999536910421762,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,FC6,-9.079029300232301,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,O1,18.725821488406375,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,O2,2.5912710946124355,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,P7,15.69568449995148,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,P8,-15.731789091662481,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,T7,-32.44711317445993,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.032000+00:00,emotiv,epocx,eeg,T8,-17.615192457459862,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.040000+00:00,emotiv,epocx,eeg,AF3,-14.874698324946936,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.040000+00:00,emotiv,epocx,eeg,AF4,-11.944273872238488,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.040000+00:00,emotiv,epocx,eeg,F3,-3.883053008857333,uV,128.0,ok,,
emotiv_sub01,ses01,2026-01-01 00:00:00.040000+00:00,emotiv,epocx,eeg,F4,-26.26795366763165,uV,128.0,ok,,
